id,upname,name,zipcode,department_id,region_id,longitude,latitude
17716,RIVES,Rives,47210,47,72,0.75,44.65
17717,LAFOX,Lafox,47240,47,72,0.7,44.1667
17718,CASTELNAU-SUR-GUPIE,Castelnau-sur-Gupie,47200,47,72,0.15,44.55
17719,SALLES,Salles,47150,47,72,0.871111,44.5492
17720,SAINT-URCISSE,Saint-Urcisse,47270,47,72,0.833333,44.1667
17721,FUMEL,Fumel,47500,47,72,0.966667,44.5
17722,LACAPELLE-BIRON,Lacapelle-Biron,47150,47,72,0.9,44.6
17723,MONTPOUILLAN,Montpouillan,47200,47,72,0.116667,44.4833
17724,SAINT-CAPRAIS-DE-LERM,Saint-Caprais-de-Lerm,47270,47,72,0.75,44.2167
17725,MASQUIERES,Masquières,47370,47,72,1.05,44.4167
17726,THEZAC,Thézac,47370,47,72,1.01667,44.4333
17727,ESTILLAC,Estillac,47310,47,72,0.55,44.1667
17728,LAPARADE,Laparade,47260,47,72,0.45,44.3833
17729,MONGAILLARD,Mongaillard,47230,47,72,0.283333,44.2
17730,AIGUILLON,Aiguillon,47190,47,72,0.35,44.3
17731,BEAUGAS,Beaugas,47290,47,72,0.583333,44.5
17732,MONTIGNAC-DE-LAUZUN,Montignac-de-Lauzun,47800,47,72,0.466667,44.5667
17733,CASTELLA,Castella,47340,47,72,0.683333,44.3167
17734,HAUTEFAGE-LA-TOUR,Hautefage-la-Tour,47340,47,72,0.8,44.3167
17735,AURADOU,Auradou,47140,47,72,0.816667,44.35
17736,SAINT-LEON,Saint-Léon,47160,47,72,0.233333,44.2833
17737,PARRANQUET,Parranquet,47210,47,72,0.816667,44.65
17738,LOUGRATTE,Lougratte,47290,47,72,0.616667,44.5833
17739,SEGALAS,Ségalas,47410,47,72,0.533333,44.5833
17740,TOURTRES,Tourtrès,47380,47,72,0.433333,44.5
17741,MIRAMONT-DE-GUYENNE,Miramont-de-Guyenne,47800,47,72,0.366667,44.6
17742,SAINT-SALVY,Saint-Salvy,47360,47,72,0.433333,44.3
17743,MONHEURT,Monheurt,47160,47,72,0.3,44.3333
17744,AGME,Agmé,47350,47,72,0.333333,44.4833
17745,SEYCHES,Seyches,47350,47,72,0.3,44.55
17746,MONSEMPRON-LIBOS,Monsempron-Libos,47500,47,72,0.933333,44.4833
17747,PRAYSSAS,Prayssas,47360,47,72,0.5,44.2833
17748,COULX,Coulx,47260,47,72,0.483333,44.4667
17749,CONDEZAYGUES,Condezaygues,47500,47,72,0.916667,44.4833
17750,MONTAYRAL,Montayral,47500,47,72,0.983333,44.4833
17751,SAINT-ROBERT,Saint-Robert,47340,47,72,0.8,44.25
17752,SAINT-LEGER,Saint-Léger,47160,47,72,0.316667,44.2833
17753,SAINT-SAUVEUR-DE-MEILHAN,Saint-Sauveur-de-Meilhan,47200,47,72,-0.00222222,44.475
17754,GRAYSSAS,Grayssas,47270,47,72,0.883333,44.1667
17755,BOURLENS,Bourlens,47370,47,72,0.966667,44.4167
17756,ARMILLAC,Armillac,47800,47,72,0.383333,44.55
17757,CASTELCULIER,Castelculier,47240,47,72,0.716667,44.1833
17758,POMPOGNE,Pompogne,47420,47,72,0.05,44.25
17759,DAMAZAN,Damazan,47160,47,72,0.283333,44.2833
17760,DAUSSE,Dausse,47140,47,72,0.9,44.3833
17761,LAUGNAC,Laugnac,47360,47,72,0.6,44.3167
17762,TAYRAC,Tayrac,47270,47,72,0.85,44.2
17763,GREZET-CAVAGNAN,Grézet-Cavagnan,47250,47,72,0.133333,44.3833
17764,LABRETONIE,Labretonie,47350,47,72,0.366667,44.4833
17765,SAINT-JEAN-DE-THURAC,Saint-Jean-de-Thurac,47270,47,72,0.75,44.1667
17766,LE TEMPLE-SUR-LOT,Temple-sur-Lot,47110,47,72,0.533333,44.3667
17767,SOS,Sos,47170,47,72,0.15,44.0333
17768,SAINT-SIXTE,Saint-Sixte,47220,47,72,0.783333,44.1284
17769,NERAC,Nérac,47600,47,72,0.35,44.1333
17770,SAINT-PIERRE-DE-CLAIRAC,Saint-Pierre-de-Clairac,47270,47,72,0.766667,44.1833
17771,LAROQUE-TIMBAUT,Laroque-Timbaut,47340,47,72,0.766667,44.2833
17772,BEAUPUY,Beaupuy,47200,47,72,0.166667,44.5333
17773,LAGUPIE,Lagupie,47200,47,72,0.133333,44.55
17774,LASSERRE,Lasserre,47600,47,72,0.391389,44.0648
17775,PINEL-HAUTERIVE,Pinel-Hauterive,47380,47,72,0.566667,44.4333
17776,BAZENS,Bazens,47130,47,72,0.416667,44.2667
17777,VILLETON,Villeton,47400,47,72,0.266667,44.35
17778,MADAILLAN,Madaillan,47360,47,72,0.573889,44.277
17779,PEYRIERE,Peyrière,47350,47,72,0.316667,44.5667
17780,MONTAGNAC-SUR-LEDE,Montagnac-sur-Lède,47150,47,72,0.85,44.55
17781,GUERIN,Guérin,47250,47,72,0.083333,44.4
17782,SENESTIS,Sénestis,47430,47,72,0.233333,44.4167
17783,FRECHOU,Fréchou,47600,47,72,0.316667,44.0833
17784,POUDENAS,Poudenas,47170,47,72,0.216667,44.05
17785,SAINT-PE-SAINT-SIMON,Saint-Pé-Saint-Simon,47170,47,72,0.101667,44.0025
17786,SAINT-MARTIN-PETIT,Saint-Martin-Petit,47200,47,72,0.1,44.55
17787,BOUGLON,Bouglon,47250,47,72,0.1,44.3833
17788,LAGRUERE,Lagruère,47400,47,72,0.233333,44.3833
17789,SAINT-SYLVESTRE-SUR-LOT,Saint-Sylvestre-sur-Lot,47140,47,72,0.816667,44.4
17790,TREMONS,Trémons,47140,47,72,0.916667,44.4167
17791,SAINT-ASTIER,Saint-Astier,47120,47,72,0.25,44.725
17792,SAINTE-COLOMBE-DE-DURAS,Sainte-Colombe-de-Duras,47120,47,72,0.133333,44.6833
17793,MAZIERES-NARESSE,Mazières-Naresse,47210,47,72,0.716667,44.6667
17794,SAINT-MAURIN,Saint-Maurin,47270,47,72,0.9,44.2
17795,SAINTE-COLOMBE-DE-VILLENEUVE,Sainte-Colombe-de-Villeneuve,47300,47,72,0.65,44.3667
17796,LAPERCHE,Perche,47800,47,72,0.416667,44.55
17797,MONTETON,Monteton,47120,47,72,0.25,44.6167
17798,LAUZUN,Lauzun,47410,47,72,0.466667,44.6333
17799,ESPIENS,Espiens,47600,47,72,0.366667,44.1667
17800,MONSEGUR,Monségur,47150,47,72,0.879167,44.4839
17801,BALEYSSAGUES,Baleyssagues,47120,47,72,0.166667,44.6833
17802,FEUGAROLLES,Feugarolles,47230,47,72,0.35,44.2167
17803,LACAUSSADE,Lacaussade,47150,47,72,0.833333,44.5167
17804,SAINT-NICOLAS-DE-LA-BALERME,Saint-Nicolas-de-la-Balerme,47220,47,72,0.766667,44.15
17805,SAINT-PARDOUX-ISAAC,Saint-Pardoux-Isaac,47800,47,72,0.383333,44.6
17806,SAINT-PIERRE-SUR-DROPT,Saint-Pierre-sur-Dropt,47120,47,72,0.2,44.6333
17807,SAINT-QUENTIN-DU-DROPT,Saint-Quentin-du-Dropt,47330,47,72,0.583333,44.6833
17808,SAINT-EUTROPE-DE-BORN,Saint-Eutrope-de-Born,47210,47,72,0.683333,44.5667
17809,LUSIGNAN-PETIT,Lusignan-Petit,47360,47,72,0.533333,44.2833
17810,LONGUEVILLE,Longueville,47200,47,72,0.233333,44.4667
17811,RAYET,Rayet,47210,47,72,0.783333,44.65
17812,ESCASSEFORT,Escassefort,47350,47,72,0.233333,44.55
17813,BAJAMONT,Bajamont,47480,47,72,0.706111,44.2656
17814,LAFITTE-SUR-LOT,Lafitte-sur-Lot,47320,47,72,0.431389,44.3517
17815,FRANCESCAS,Francescas,47600,47,72,0.433333,44.0667
17816,CAUBEYRES,Caubeyres,47160,47,72,0.2,44.25
17817,VILLENEUVE-DE-DURAS,Villeneuve-de-Duras,47120,47,72,0.233333,44.7333
17818,SAINT-FRONT-SUR-LEMANCE,Saint-Front-sur-Lémance,47500,47,72,0.966667,44.5667
17819,BOUDY-DE-BEAUREGARD,Boudy-de-Beauregard,47290,47,72,0.689167,44.5387
17820,SAUMONT,Saumont,47600,47,72,0.45,44.1333
17821,TAILLEBOURG,Taillebourg,47200,47,72,0.233333,44.45
17822,BEAUVILLE,Beauville,47470,47,72,0.883333,44.2667
17823,COURS,Cours,47360,47,72,0.583333,44.3333
17824,LABASTIDE-CASTEL-AMOUROUX,Labastide-Castel-Amouroux,47250,47,72,0.116667,44.35
17825,FONGRAVE,Fongrave,47260,47,72,0.4,44.5333
17826,BEAUZIAC,Beauziac,47700,47,72,0.05,44.3333
17827,BLAYMONT,Blaymont,47470,47,72,0.966667,44.3167
17828,CASSIGNAS,Cassignas,47340,47,72,0.8,44.3
17829,ALBARET-SAINTE-MARIE,Albaret-Sainte-Marie,48200,48,91,3.26667,44.8833
17830,RECOULES-DE-FUMAS,Recoules-de-Fumas,48100,48,91,3.35,44.6333
17831,SAINT-LEGER-DU-MALZIEU,Saint-Léger-du-Malzieu,48140,48,91,3.31667,44.8833
17832,LA MALENE,Malène,48210,48,91,3.31667,44.3
17833,LES MONTS-VERTS,Monts-Verts,48200,48,91,3.20528,44.8578
17834,ANTRENAS,Antrenas,48100,48,91,3.26667,44.5833
17835,GABRIAS,Gabrias,48100,48,91,3.38333,44.55
17836,LA SALLE-PRUNET,Salle-Prunet,48400,48,91,3.61334,44.3164
17837,MALBOUZON,Malbouzon,48270,48,91,3.13333,44.7
17838,SAINT-LAURENT-DE-MURET,Saint-Laurent-de-Muret,48100,48,91,3.2,44.6
17839,VILLEFORT,Villefort,48800,48,91,3.93278,44.4403
17840,CHASSERADES,Chasseradès,48250,48,91,3.81667,44.55
17841,FLORAC,Florac,48400,48,91,3.6,44.3167
17842,ROUSSES,Rousses,48400,48,91,3.6,44.2
17843,LE PONT-DE-MONTVERT,Pont-de-Montvert,48220,48,91,3.75,44.3667
17844,GABRIAC,Gabriac,48110,48,91,3.73333,44.1833
17845,SAINT-JULIEN-DU-TOURNEL,Saint-Julien-du-Tournel,48190,48,91,3.66667,44.4833
17846,SAINTE-HELENE,Sainte-Hélène,48190,48,91,3.60278,44.5192
17847,SAINTE-ENIMIE,Sainte-Enimie,48210,48,91,3.41667,44.3667
17848,FONTANES,Fontanès,48300,48,91,3.78333,44.7667
17849,LES VIGNES,Vignes,48210,48,91,3.23333,44.2833
17850,SAINT-LEGER-DE-PEYRE,Saint-Léger-de-Peyre,48100,48,91,3.3,44.6
17851,CHAULHAC,Chaulhac,48140,48,91,3.25,44.9167
17852,BRENOUX,Brenoux,48000,48,91,3.53333,44.4833
17853,ESTABLES,Estables,48700,48,91,3.41667,44.6667
17854,CHAMBON-LE-CHATEAU,Chambon-le-Château,48600,48,91,3.66667,44.85
17855,LANGOGNE,Langogne,48300,48,91,3.85,44.7167
17856,MARVEJOLS,Marvejols,48100,48,91,3.28333,44.55
17857,BRION,Brion,48310,48,91,3.08333,44.75
17858,CANILHAC,Canilhac,48500,48,91,3.15,44.4167
17859,LA VILLEDIEU,Villedieu,48700,48,91,3.5,44.7
17860,FRAISSINET-DE-LOZERE,Fraissinet-de-Lozère,48220,48,91,3.7,44.3833
17861,SAINT-JUERY,Saint-Juéry,48310,48,91,3.1,44.8333
17862,FOURNELS,Fournels,48310,48,91,3.11667,44.8167
17863,MONTRODAT,Montrodat,48100,48,91,3.33333,44.55
17864,LE BORN,Born,48000,48,91,3.55,44.5667
17865,LUC,Luc,48250,48,91,3.88333,44.65
17866,PIED-DE-BORNE,Pied-de-Borne,48800,48,91,3.98473,44.4756
17867,LES SALCES,Salces,48100,48,91,3.15,44.5333
17868,SAINT-ETIENNE-DU-VALDONNEZ,Saint-Étienne-du-Valdonnez,48000,48,91,3.56667,44.45
17869,PIERREFICHE,Pierrefiche,48300,48,91,3.73333,44.6833
17870,POURCHARESSES,Pourcharesses,48800,48,91,3.93278,44.4387
17871,GRANDRIEU,Grandrieu,48600,48,91,3.63333,44.7833
17872,SAINT-ANDRE-DE-LANCIZE,Saint-André-de-Lancize,48240,48,91,3.81667,44.2667
17873,BELVEZET,Belvézet,48170,48,91,3.75,44.55
17874,SAINT-GERMAIN-DE-CALBERTE,Saint-Germain-de-Calberte,48370,48,91,3.8,44.2167
17875,PAULHAC-EN-MARGERIDE,Paulhac-en-Margeride,48140,48,91,3.38333,44.8667
17876,SAINT-PIERRE-LE-VIEUX,Saint-Pierre-le-Vieux,48200,48,91,3.30861,44.8473
17877,LE COLLET-DE-DEZE,Collet-de-Dèze,48160,48,91,3.91667,44.25
17878,SAINT-PAUL-LE-FROID,Saint-Paul-le-Froid,48600,48,91,3.56667,44.7833
17879,SAINT-DENIS-EN-MARGERIDE,Saint-Denis-en-Margeride,48700,48,91,3.4725,44.7364
17880,LE MALZIEU-VILLE,Malzieu-Ville,48140,48,91,3.35,44.85
17881,CHASTEL-NOUVEL,Chastel-Nouvel,48000,48,91,3.51667,44.5667
17882,LES HERMAUX,Hermaux,48340,48,91,3.11667,44.5167
17883,LAVAL-DU-TARN,Laval-du-Tarn,48500,48,91,3.35,44.35
17884,LE ROZIER,Rozier,48150,48,91,3.21667,44.1833
17885,SAINT-PRIVAT-DU-FAU,Saint-Privat-du-Fau,48140,48,91,3.35,44.9167
17886,SAINT-CHELY-D'APCHER,Saint-Chély-d'Apcher,48200,48,91,3.28333,44.8
17887,RIBENNES,Ribennes,48700,48,91,3.4,44.6333
17888,LE MONASTIER-PIN-MORIES,Monastier-Pin-Moriès,48100,48,91,3.25445,44.5148
17889,SAINT-LAURENT-DE-TREVES,Saint-Laurent-de-Trèves,48400,48,91,3.6,44.2667
17890,ALTIER,Altier,48800,48,91,3.86667,44.4667
17891,MARCHASTEL,Marchastel,48260,48,91,3.11667,44.65
17892,RIMEIZE,Rimeize,48200,48,91,3.31667,44.7667
17893,SAINT-ANDEOL-DE-CLERGUEMORT,Saint-Andéol-de-Clerguemort,48160,48,91,3.9,44.2833
17894,SAINT-MICHEL-DE-DEZE,Saint-Michel-de-Dèze,48160,48,91,3.9,44.2333
17895,SAINT-BONNET-DE-CHIRAC,Saint-Bonnet-de-Chirac,48100,48,91,3.26667,44.5167
17896,SAINT-MAURICE-DE-VENTALON,Saint-Maurice-de-Ventalon,48220,48,91,3.83333,44.3167
